411675,1779319609,H,7201,9401_N,9401_5,9401_50,9401_95,9402_N,9402_5,9402_50,9402_95,9403_N,9403_5,9403_50,9403_95,9404_N,9404_5,9404_50,9404_95,9405_N,9405_5,9405_50,9405_95,9406_N,9406_5,9406_50,9406_95,9407_N,9407_5,9407_50,9407_95,9408_N,9408_5,9408_50,9408_95,9409_N,9409_5,9409_50,9409_95,9410_N,9410_5,9410_50,9410_95,9411_N,9411_5,9411_50,9411_95,9412_N,9412_5,9412_50,9412_95,9413_N,9413_5,9413_50,9413_95,9414_N,9414_5,9414_50,9414_95,9415_N,9415_5,9415_50,9415_95,9416_N,9416_5,9416_50,9416_95,9417_N,9417_5,9417_50,9417_95,9418_N,9418_5,9418_50,9418_95,9419_N,9419_5,9419_50,9419_95,16000_N,16000_5,16000_50,16000_95,16001_N,16001_5,16001_50,16001_95,16002_N,16002_5,16002_50,16002_95,16003_N,16003_5,16003_50,16003_95,16004_N,16004_5,16004_50,16004_95,16005_N,16005_5,16005_50,16005_95,16006_N,16006_5,16006_50,16006_95,16007_N,16007_5,16007_50,16007_95,16008_N,16008_5,16008_50,16008_95,16009_N,16009_5,16009_50,16009_95,16010_N,16010_5,16010_50,16010_95,16011_N,16011_5,16011_50,16011_95,16012_N,16012_5,16012_50,16012_95,16013_N,16013_5,16013_50,16013_95,16014_N,16014_5,16014_50,16014_95,16015_N,16015_5,16015_50,16015_95,16016_N,16016_5,16016_50,16016_95,16017_N,16017_5,16017_50,16017_95,16018_N,16018_5,16018_50,16018_95,9420_N,9420_5,9420_50,9420_95,9421_N,9421_5,9421_50,9421_95,9422_N,9422_5,9422_50,9422_95,9423_N,9423_5,9423_50,9423_95,09803
411676,1779319610,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,40052
411677,1779319623,M,7203,2,2151,2151,2151,2151,2151,389,3,0,0,0,7,31805
411678,1779319623,E,6006,22,0,9003,2177,2176,50023
411679,1779319627,S,5001,0,2002,2027,2027,2027,2027,2026,2026,2026,2026,2026,2176,2201,NA,NA,NA,NA,NA,NA,2026,2025,2025,2025,13436
411680,1779319647,M,7203,1,2151,2151,2151,2151,2151,389,3,0,0,0,7,25704
411681,1779319647,E,6006,22,0,9003,2176,2175,36329
411682,1779319647,S,5001,0,2002,2027,2027,2027,2027,2026,2026,2026,2026,2026,2175,2201,NA,NA,NA,NA,NA,NA,2026,2025,2025,2025,63416
411683,1779319817,E,6000,65,10,9,-1,0,64966
411684,1779319819,E,6028,65,-1,18080
411685,1779319820,E,6000,65,10,8,-1,0,59192
411686,1779319824,E,6028,65,-1,62469
