407286,1778801208,H,7201,9401_N,9401_5,9401_50,9401_95,9402_N,9402_5,9402_50,9402_95,9403_N,9403_5,9403_50,9403_95,9404_N,9404_5,9404_50,9404_95,9405_N,9405_5,9405_50,9405_95,9406_N,9406_5,9406_50,9406_95,9407_N,9407_5,9407_50,9407_95,9408_N,9408_5,9408_50,9408_95,9409_N,9409_5,9409_50,9409_95,9410_N,9410_5,9410_50,9410_95,9411_N,9411_5,9411_50,9411_95,9412_N,9412_5,9412_50,9412_95,9413_N,9413_5,9413_50,9413_95,9414_N,9414_5,9414_50,9414_95,9415_N,9415_5,9415_50,9415_95,9416_N,9416_5,9416_50,9416_95,9417_N,9417_5,9417_50,9417_95,9418_N,9418_5,9418_50,9418_95,9419_N,9419_5,9419_50,9419_95,16000_N,16000_5,16000_50,16000_95,16001_N,16001_5,16001_50,16001_95,16002_N,16002_5,16002_50,16002_95,16003_N,16003_5,16003_50,16003_95,16004_N,16004_5,16004_50,16004_95,16005_N,16005_5,16005_50,16005_95,16006_N,16006_5,16006_50,16006_95,16007_N,16007_5,16007_50,16007_95,16008_N,16008_5,16008_50,16008_95,16009_N,16009_5,16009_50,16009_95,16010_N,16010_5,16010_50,16010_95,16011_N,16011_5,16011_50,16011_95,16012_N,16012_5,16012_50,16012_95,16013_N,16013_5,16013_50,16013_95,16014_N,16014_5,16014_50,16014_95,16015_N,16015_5,16015_50,16015_95,16016_N,16016_5,16016_50,16016_95,16017_N,16017_5,16017_50,16017_95,16018_N,16018_5,16018_50,16018_95,9420_N,9420_5,9420_50,9420_95,9421_N,9421_5,9421_50,9421_95,9422_N,9422_5,9422_50,9422_95,9423_N,9423_5,9423_50,9423_95,45008
407287,1778801208,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,07793
407288,1778801508,M,7201,1200,8,8,9,1200,8,8,8,1200,8,9,9,1200,7,8,8,1200,-22,-20,-17,1200,0,138,227,1200,20,25,31,1200,18,22,29,1200,21,22,26,1200,100,100,100,0,NA,NA,NA,0,NA,NA,NA,1200,101,101,101,1200,101,101,101,1200,101,101,101,1200,98,98,98,1200,100,100,100,1200,100,100,100,1200,0,0,0,1200,100137,100270,100414,1200,3397,3435,3453,1200,5214,5725,6895,1200,204,204,204,0,NA,NA,NA,0,NA,NA,NA,1200,17014,17817,19165,1200,925,986,1104,1200,804,1937,2956,1200,-1241,-65,987,1200,80,200,323,1200,0,1,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1200,3093,3094,3094,1200,3024,3025,3025,1200,3037,3037,3038,1200,3,12,14,1200,1,16,20,0,NA,NA,NA,1200,8,8,8,39881
407289,1778801508,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,51287
407290,1778801761,E,6000,68,1540,2468,-1,5,62119
407291,1778801769,E,6001,02189
407292,1778801775,E,6028,68,-1,41688
407293,1778801808,M,7201,1200,7,8,9,1200,8,8,8,1200,8,9,10,1200,7,8,8,1200,-30,-20,-16,1200,0,119,211,1200,18,24,82,1200,18,25,32,1200,27,30,47,1200,98,100,100,0,NA,NA,NA,0,NA,NA,NA,1200,101,101,101,1200,101,101,101,1200,101,101,101,1200,98,98,98,1200,100,100,100,1200,100,100,100,1200,0,0,0,1200,100137,100336,100425,1200,3360,3379,3416,1200,6918,7739,12481,1200,204,204,205,0,NA,NA,NA,0,NA,NA,NA,1200,17728,18813,20129,1200,996,1076,1194,1200,1515,2646,3636,1200,-1547,-60,1036,1200,152,284,414,1200,0,1,6,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1200,3092,3093,3093,1200,3023,3024,3024,1200,3037,3037,3038,1200,2,11,14,1200,0,16,38,0,NA,NA,NA,1200,8,8,8,33405
407294,1778801808,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,63093
407295,1778801829,E,6026,04016
407296,1778801835,M,7204,1,1,1,1,0,0,1,0,0,0,0,3092,0,0,3023,0,0,3037,16252,4066,4059,4060,4068,1,20444
407297,1778802108,M,7201,1200,8,8,9,1200,8,8,8,1200,8,9,9,1200,7,8,8,1200,-22,-21,-18,1200,0,122,153,1200,18,21,24,1200,16,21,25,1200,30,32,33,1200,98,98,100,0,NA,NA,NA,0,NA,NA,NA,1200,101,101,101,1200,101,101,101,1200,101,101,101,1200,98,98,98,1200,100,100,100,1200,100,100,100,1200,0,0,0,1200,100247,100336,100380,1200,3322,3360,3379,1200,7678,8176,8618,1200,204,204,204,0,NA,NA,NA,0,NA,NA,NA,1200,17974,18870,19970,1200,1024,1083,1185,1200,1593,2748,3554,1200,-1309,-3,834,1200,162,298,403,1200,0,1,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1200,3091,3092,3092,1200,3023,3023,3024,1200,3037,3037,3037,1200,3,10,12,1200,2,18,21,0,NA,NA,NA,1200,8,8,8,19668
407298,1778802108,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,63680
407299,1778802408,M,7201,1200,8,8,9,1200,8,8,8,1200,8,9,9,1200,7,8,8,1200,-23,-20,-17,1200,0,86,169,1200,15,20,29,1200,21,25,31,1200,26,32,34,1200,100,100,100,0,NA,NA,NA,0,NA,NA,NA,1200,101,101,101,1200,101,101,101,1200,101,101,101,1200,98,98,98,1200,100,100,100,1200,100,100,100,1200,0,0,0,1200,100158,100247,100391,1200,3285,3304,3341,1200,7010,8230,8888,1200,204,204,204,0,NA,NA,NA,0,NA,NA,NA,1200,17860,18835,19919,1200,1014,1084,1184,1200,1539,2747,3546,1200,-1385,-34,815,1200,156,300,400,1200,0,1,1,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1200,3090,3090,3091,1200,3021,3022,3023,1200,3036,3037,3037,1200,3,9,12,1200,0,17,23,0,NA,NA,NA,1200,8,8,8,48216
407300,1778802408,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,45771
407301,1778802708,M,7201,1200,7,8,9,1200,8,8,8,1200,8,9,9,1200,7,7,8,1200,-31,-19,-15,1200,0,94,309,1200,21,31,100,1200,22,27,33,1200,23,26,32,1200,98,99,100,0,NA,NA,NA,0,NA,NA,NA,1200,101,101,101,1200,101,101,101,1200,101,101,101,1200,98,98,98,1200,100,100,100,1200,100,100,100,1200,0,0,0,1200,100113,100302,100490,1200,3248,3266,3285,1200,5833,6666,12605,1200,204,204,204,0,NA,NA,NA,0,NA,NA,NA,1200,17159,18033,19746,1200,950,1016,1167,1200,1024,2165,3481,1200,-1894,-131,1271,1200,102,229,392,1200,0,1,2,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1200,3088,3089,3089,1200,3020,3021,3021,1200,3035,3036,3036,1200,3,14,27,1200,-5,14,26,0,NA,NA,NA,1200,8,8,8,65014
407302,1778802708,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,63072
407303,1778803008,M,7201,1200,7,8,9,1200,8,8,8,1200,8,9,10,1200,7,7,8,1200,-40,-20,-13,1200,0,76,902,1200,29,51,94,1200,20,25,33,1200,23,27,40,1200,98,100,100,0,NA,NA,NA,0,NA,NA,NA,1200,101,101,101,1200,101,101,101,1200,101,101,101,1200,98,98,98,1200,100,100,100,1200,100,100,100,1200,0,0,0,1200,100123,100311,100500,1200,3210,3229,3266,1200,5901,7449,11479,1200,204,204,204,0,NA,NA,NA,0,NA,NA,NA,1200,17080,18278,20572,1200,944,1038,1227,1200,833,2373,4065,1200,-2369,-271,1807,1200,82,255,470,1200,0,2,5,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1200,3086,3087,3088,1200,3018,3019,3020,1200,3034,3034,3035,1200,6,12,34,1200,-9,18,39,0,NA,NA,NA,1200,8,8,8,24440
407304,1778803008,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,11011
407305,1778803200,C,7000,"5.06.04R","138511",14006,13001,2025,58389
407306,1778803200,S,5001,0,2002,2027,2027,2027,2027,2026,2026,2026,2026,2026,2176,2201,NA,NA,NA,NA,NA,NA,2026,2025,2025,2025,23153
407307,1778803200,S,5002,1,"BACK UP",2051,3061,2075,2225,12,12,NA,NA,NA,8,25,NA,30,2150,NA,65,15,3,12,NA,NA,2252,NA,NA,NA,NA,NA,NA,NA,16524
407308,1778803200,S,5003,1,20,2150,90,2151,500,2151,40,2152,5,2151,5,2151,10,2150,10,2151,2150,36,NA,13479
407309,1778803200,S,5002,2,"CPAP",2051,3061,2075,2225,0,10,NA,NA,NA,8,8,NA,20,2150,NA,25,15,4,12,NA,NA,2250,NA,NA,NA,NA,NA,NA,NA,45914
407310,1778803200,S,5003,2,20,2150,90,2151,500,2151,30,2152,15,2150,5,2150,1,2150,4,2150,2151,2,NA,02727
407311,1778803200,S,5002,3,"BIPAP",2051,3061,2076,2225,10,10,NA,NA,NA,8,14,NA,20,2150,NA,25,30,4,12,NA,NA,2250,NA,NA,NA,NA,NA,NA,NA,22608
407312,1778803200,S,5003,3,20,2150,90,2151,500,2151,40,2152,5,2150,5,2150,10,2150,4,2150,2151,2,NA,14215
407313,1778803200,S,5005,1,"Preset 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,43516
407314,1778803200,S,5005,2,"Preset 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,33182
407315,1778803200,S,5005,3,"Preset 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,56682
407316,1778803200,S,5004,1,"Preset 1",NA,NA,3077,3127,NA,90,2151,19,2151,2150,61983
407317,1778803200,S,5004,2,"Preset 2",NA,NA,NA,NA,NA,90,2151,19,2151,NA,39669
407318,1778803200,S,5004,3,"Preset 3",NA,NA,NA,NA,NA,90,2151,19,2151,NA,29412
407319,1778803200,M,7203,2,2151,2151,2151,2151,2151,389,3,0,0,0,7,25872
407320,1778803200,M,7204,1,1,1,1,0,0,1,0,0,0,0,3084,0,0,3017,0,0,3033,16251,4066,4059,4060,4067,1,07565
407321,1778803200,C,7000,"5.06.04R","138511",14006,13001,2025,34126
407322,1778803200,S,5006,-80,80,0,50,0,85,0,45,-99,99,0,2000,0,600,0,100,0,200,0,100,15,95,15,95,0,100,0,100,0,100,0,100,0,100,0,100,-100,200,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-300,300,-300,300,0,1000,0,45,00451
407323,1778803308,M,7201,1200,7,8,9,1200,8,8,8,1200,8,9,10,1200,7,7,8,1200,-25,-17,-13,1200,0,83,507,1200,25,47,115,1200,20,28,34,1200,23,27,39,1200,99,100,100,0,NA,NA,NA,0,NA,NA,NA,1200,101,101,101,1200,101,101,101,1200,101,101,101,1200,98,98,98,1200,100,100,100,1200,100,100,100,1200,0,0,0,1200,100123,100267,100410,1200,3173,3192,3210,1200,5969,7127,10238,1200,204,204,204,0,NA,NA,NA,0,NA,NA,NA,1200,17015,18169,20311,1200,941,1027,1210,1200,839,2333,3902,1200,-2117,-177,1575,1200,77,246,450,1200,0,1,3,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1200,3084,3085,3086,1200,3016,3017,3018,1200,3032,3033,3034,1200,5,15,27,1200,1,17,33,0,NA,NA,NA,1200,8,8,8,37194
407324,1778803308,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,03373
407325,1778803608,M,7201,1200,7,8,9,1200,8,8,8,1200,8,9,10,1200,7,7,8,1200,-27,-18,-12,1200,0,67,770,1200,34,54,86,1200,21,29,35,1200,21,28,40,1200,99,99,100,0,NA,NA,NA,0,NA,NA,NA,1200,101,101,101,1200,101,101,101,1200,101,101,101,1200,98,98,98,1200,100,100,100,1200,100,100,100,1200,0,0,0,1200,100133,100276,100420,1200,3136,3154,3192,1200,5475,7343,11320,1200,204,204,204,0,NA,NA,NA,0,NA,NA,NA,1200,16946,18266,20670,1200,932,1040,1241,1200,768,2369,4134,1200,-2454,-233,1984,1200,72,251,484,1200,0,2,4,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1200,3081,3082,3083,1200,3014,3015,3016,1200,3031,3031,3032,1200,5,14,32,1200,-9,18,43,0,NA,NA,NA,1200,8,8,8,25947
407326,1778803608,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,37134
407327,1778803908,M,7201,1200,7,8,9,1200,8,8,8,1200,8,9,10,1200,7,7,8,1200,-33,-22,-14,1200,0,56,677,1200,20,48,97,1200,20,27,37,1200,23,29,40,1200,99,99,100,0,NA,NA,NA,0,NA,NA,NA,1200,101,101,101,1200,101,101,101,1200,101,101,101,1200,98,98,98,1200,100,100,100,1200,100,100,100,1200,0,0,0,1200,100133,100276,100420,1200,3117,3136,3154,1200,5677,8320,10924,1200,204,204,204,0,NA,NA,NA,0,NA,NA,NA,1200,17075,18416,20801,1200,945,1051,1255,1200,814,2489,4254,1200,-2477,-395,2032,1200,77,265,496,1200,0,2,3,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1200,3079,3080,3081,1200,3012,3013,3014,1200,3029,3030,3031,1200,4,12,32,1200,0,18,39,0,NA,NA,NA,1200,8,8,8,33722
407328,1778803908,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,34550
407329,1778803938,E,6022,12293,0,0,0,-2293,1200,11648
407330,1778804117,E,6014,"",2834,59754
407331,1778804117,M,7203,14705,2151,2151,2151,2151,2151,389,3,0,0,0,7,57577
407332,1778804208,M,7201,1200,0,8,9,838,8,8,8,838,8,9,10,838,7,7,8,838,-33,-20,-14,838,0,33,952,838,36,68,125,838,18,28,38,838,19,27,42,838,98,98,99,0,NA,NA,NA,0,NA,NA,NA,1200,101,101,101,1200,101,101,101,1200,101,101,101,1200,98,98,98,1200,100,100,100,1200,100,100,100,1200,0,0,0,1200,100178,100276,100420,1200,3136,3136,3173,1200,5583,9899,11365,1200,204,204,208,0,NA,NA,NA,0,NA,NA,NA,1200,0,17733,20437,1200,26,998,1215,1200,-17,1829,3983,1200,-3788,-1259,1816,1200,-5,190,458,1200,0,2,3,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1200,3077,3078,3079,1200,3011,3012,3012,1200,3028,3029,3030,838,4,14,43,838,-7,15,42,0,NA,NA,NA,1200,8,8,8,17330
407333,1778804208,M,7205,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,5,29665
407334,1778804376,E,6015,258,2834,09535
407335,1778804376,M,7203,2,2151,2151,2151,2151,2151,389,3,0,0,0,7,19728
407336,1778804377,E,6001,55843
407337,1778804437,E,6026,40175
